,name,lon,lat,point
786,786,64.497855,31.429705600000023,POINT (64.497855 31.429705600000023)
787,787,64.497855,31.679705600000023,POINT (64.497855 31.679705600000023)
788,788,64.49785499999999,31.92970560000002,POINT (64.49785499999999 31.92970560000002)
789,789,64.497855,32.17970560000002,POINT (64.497855 32.17970560000002)
790,790,64.497855,32.42970560000002,POINT (64.497855 32.42970560000002)
791,791,64.497855,32.67970560000002,POINT (64.497855 32.67970560000002)
792,792,64.497855,32.92970560000002,POINT (64.497855 32.92970560000002)
793,793,64.497855,33.17970560000002,POINT (64.497855 33.17970560000002)
794,794,64.497855,33.42970560000002,POINT (64.497855 33.42970560000002)
795,795,64.497855,33.67970560000002,POINT (64.497855 33.67970560000002)
796,796,64.497855,33.92970560000002,POINT (64.497855 33.92970560000002)
797,797,64.497855,34.17970560000002,POINT (64.497855 34.17970560000002)
798,798,64.497855,34.42970560000002,POINT (64.497855 34.42970560000002)
799,799,64.497855,34.67970560000002,POINT (64.497855 34.67970560000002)
800,800,64.497855,34.92970560000002,POINT (64.497855 34.92970560000002)
801,801,64.497855,35.17970560000002,POINT (64.497855 35.17970560000002)
802,802,64.497855,35.42970560000002,POINT (64.497855 35.42970560000002)
803,803,64.497855,35.67970560000002,POINT (64.497855 35.67970560000002)
804,804,64.497855,35.92970560000002,POINT (64.497855 35.92970560000002)
805,805,64.497855,36.17970560000002,POINT (64.497855 36.17970560000002)
806,806,64.497855,36.42970560000002,POINT (64.497855 36.42970560000002)
807,807,64.497855,36.67970560000002,POINT (64.497855 36.67970560000002)
808,808,64.497855,36.92970560000002,POINT (64.497855 36.92970560000002)
809,809,64.497855,37.17970560000002,POINT (64.497855 37.17970560000002)
810,810,64.747855,23.929705600000023,POINT (64.747855 23.929705600000023)
811,811,64.747855,24.179705600000023,POINT (64.747855 24.179705600000023)
812,812,64.747855,24.429705600000023,POINT (64.747855 24.429705600000023)
813,813,64.747855,24.679705600000023,POINT (64.747855 24.679705600000023)
814,814,64.747855,24.929705600000023,POINT (64.747855 24.929705600000023)
815,815,64.747855,25.179705600000023,POINT (64.747855 25.179705600000023)
816,816,64.747855,25.429705600000023,POINT (64.747855 25.429705600000023)
817,817,64.747855,25.679705600000023,POINT (64.747855 25.679705600000023)
818,818,64.747855,25.929705600000023,POINT (64.747855 25.929705600000023)
819,819,64.747855,26.179705600000023,POINT (64.747855 26.179705600000023)
820,820,64.747855,26.429705600000023,POINT (64.747855 26.429705600000023)
821,821,64.747855,26.679705600000023,POINT (64.747855 26.679705600000023)
822,822,64.747855,26.929705600000023,POINT (64.747855 26.929705600000023)
823,823,64.747855,27.179705600000023,POINT (64.747855 27.179705600000023)
824,824,64.747855,27.429705600000023,POINT (64.747855 27.429705600000023)
825,825,64.747855,27.679705600000023,POINT (64.747855 27.679705600000023)
826,826,64.747855,27.929705600000023,POINT (64.747855 27.929705600000023)
827,827,64.747855,28.179705600000023,POINT (64.747855 28.179705600000023)
828,828,64.747855,28.429705600000023,POINT (64.747855 28.429705600000023)
829,829,64.747855,28.679705600000023,POINT (64.747855 28.679705600000023)
830,830,64.747855,28.929705600000023,POINT (64.747855 28.929705600000023)
831,831,64.747855,29.179705600000023,POINT (64.747855 29.179705600000023)
832,832,64.747855,29.429705600000023,POINT (64.747855 29.429705600000023)
833,833,64.747855,29.679705600000023,POINT (64.747855 29.679705600000023)
834,834,64.747855,29.929705600000023,POINT (64.747855 29.929705600000023)
835,835,64.747855,30.179705600000023,POINT (64.747855 30.179705600000023)
836,836,64.747855,30.429705600000023,POINT (64.747855 30.429705600000023)
837,837,64.747855,30.679705600000023,POINT (64.747855 30.679705600000023)
838,838,64.747855,30.929705600000023,POINT (64.747855 30.929705600000023)
839,839,64.747855,31.179705600000023,POINT (64.747855 31.179705600000023)
840,840,64.747855,31.429705600000023,POINT (64.747855 31.429705600000023)
841,841,64.747855,31.679705600000023,POINT (64.747855 31.679705600000023)
842,842,64.747855,31.92970560000002,POINT (64.747855 31.92970560000002)
843,843,64.747855,32.17970560000002,POINT (64.747855 32.17970560000002)
844,844,64.747855,32.42970560000002,POINT (64.747855 32.42970560000002)
845,845,64.747855,32.67970560000002,POINT (64.747855 32.67970560000002)
846,846,64.747855,32.92970560000002,POINT (64.747855 32.92970560000002)
847,847,64.747855,33.17970560000002,POINT (64.747855 33.17970560000002)
848,848,64.747855,33.42970560000002,POINT (64.747855 33.42970560000002)
849,849,64.747855,33.67970560000002,POINT (64.747855 33.67970560000002)
850,850,64.747855,33.92970560000002,POINT (64.747855 33.92970560000002)
851,851,64.747855,34.17970560000002,POINT (64.747855 34.17970560000002)
852,852,64.747855,34.42970560000002,POINT (64.747855 34.42970560000002)
853,853,64.747855,34.67970560000002,POINT (64.747855 34.67970560000002)
854,854,64.747855,34.92970560000002,POINT (64.747855 34.92970560000002)
855,855,64.747855,35.17970560000002,POINT (64.747855 35.17970560000002)
856,856,64.747855,35.42970560000002,POINT (64.747855 35.42970560000002)
857,857,64.747855,35.67970560000002,POINT (64.747855 35.67970560000002)
858,858,64.747855,35.92970560000002,POINT (64.747855 35.92970560000002)
859,859,64.747855,36.17970560000002,POINT (64.747855 36.17970560000002)
860,860,64.747855,36.42970560000002,POINT (64.747855 36.42970560000002)
861,861,64.747855,36.67970560000002,POINT (64.747855 36.67970560000002)
862,862,64.747855,36.92970560000002,POINT (64.747855 36.92970560000002)
863,863,64.747855,37.17970560000002,POINT (64.747855 37.17970560000002)
864,864,64.997855,23.929705600000023,POINT (64.997855 23.929705600000023)
865,865,64.997855,24.179705600000023,POINT (64.997855 24.179705600000023)
866,866,64.997855,24.429705600000023,POINT (64.997855 24.429705600000023)
867,867,64.997855,24.679705600000023,POINT (64.997855 24.679705600000023)
868,868,64.997855,24.929705600000023,POINT (64.997855 24.929705600000023)
869,869,64.997855,25.179705600000023,POINT (64.997855 25.179705600000023)
870,870,64.997855,25.429705600000023,POINT (64.997855 25.429705600000023)
871,871,64.997855,25.679705600000023,POINT (64.997855 25.679705600000023)
872,872,64.997855,25.929705600000023,POINT (64.997855 25.929705600000023)
873,873,64.997855,26.179705600000023,POINT (64.997855 26.179705600000023)
874,874,64.997855,26.429705600000023,POINT (64.997855 26.429705600000023)
875,875,64.997855,26.679705600000023,POINT (64.997855 26.679705600000023)
876,876,64.997855,26.929705600000023,POINT (64.997855 26.929705600000023)
877,877,64.997855,27.179705600000023,POINT (64.997855 27.179705600000023)
878,878,64.997855,27.429705600000023,POINT (64.997855 27.429705600000023)
879,879,64.997855,27.679705600000023,POINT (64.997855 27.679705600000023)
880,880,64.997855,27.929705600000023,POINT (64.997855 27.929705600000023)
881,881,64.997855,28.179705600000023,POINT (64.997855 28.179705600000023)
882,882,64.997855,28.429705600000023,POINT (64.997855 28.429705600000023)
883,883,64.997855,28.679705600000023,POINT (64.997855 28.679705600000023)
884,884,64.997855,28.929705600000023,POINT (64.997855 28.929705600000023)
885,885,64.997855,29.179705600000023,POINT (64.997855 29.179705600000023)
886,886,64.997855,29.429705600000023,POINT (64.997855 29.429705600000023)
887,887,64.997855,29.679705600000023,POINT (64.997855 29.679705600000023)
888,888,64.997855,29.929705600000023,POINT (64.997855 29.929705600000023)
889,889,64.997855,30.179705600000023,POINT (64.997855 30.179705600000023)
890,890,64.997855,30.429705600000023,POINT (64.997855 30.429705600000023)
891,891,64.997855,30.679705600000023,POINT (64.997855 30.679705600000023)
892,892,64.997855,30.929705600000023,POINT (64.997855 30.929705600000023)
893,893,64.997855,31.179705600000023,POINT (64.997855 31.179705600000023)
894,894,64.997855,31.429705600000023,POINT (64.997855 31.429705600000023)
895,895,64.997855,31.679705600000023,POINT (64.997855 31.679705600000023)
896,896,64.99785499999999,31.92970560000002,POINT (64.99785499999999 31.92970560000002)
897,897,64.997855,32.17970560000002,POINT (64.997855 32.17970560000002)
898,898,64.997855,32.42970560000002,POINT (64.997855 32.42970560000002)
899,899,64.997855,32.67970560000002,POINT (64.997855 32.67970560000002)
900,900,64.997855,32.92970560000002,POINT (64.997855 32.92970560000002)
901,901,64.997855,33.17970560000002,POINT (64.997855 33.17970560000002)
902,902,64.997855,33.42970560000002,POINT (64.997855 33.42970560000002)
903,903,64.997855,33.67970560000002,POINT (64.997855 33.67970560000002)
904,904,64.997855,33.92970560000002,POINT (64.997855 33.92970560000002)
905,905,64.997855,34.17970560000002,POINT (64.997855 34.17970560000002)
906,906,64.997855,34.42970560000002,POINT (64.997855 34.42970560000002)
907,907,64.997855,34.67970560000002,POINT (64.997855 34.67970560000002)
908,908,64.997855,34.92970560000002,POINT (64.997855 34.92970560000002)
909,909,64.997855,35.17970560000002,POINT (64.997855 35.17970560000002)
910,910,64.997855,35.42970560000002,POINT (64.997855 35.42970560000002)
911,911,64.997855,35.67970560000002,POINT (64.997855 35.67970560000002)
912,912,64.997855,35.92970560000002,POINT (64.997855 35.92970560000002)
913,913,64.997855,36.17970560000002,POINT (64.997855 36.17970560000002)
914,914,64.997855,36.42970560000002,POINT (64.997855 36.42970560000002)
915,915,64.997855,36.67970560000002,POINT (64.997855 36.67970560000002)
916,916,64.997855,36.92970560000002,POINT (64.997855 36.92970560000002)
917,917,64.997855,37.17970560000002,POINT (64.997855 37.17970560000002)
918,918,65.247855,23.929705600000023,POINT (65.247855 23.929705600000023)
919,919,65.247855,24.179705600000023,POINT (65.247855 24.179705600000023)
920,920,65.247855,24.429705600000023,POINT (65.247855 24.429705600000023)
921,921,65.247855,24.679705600000023,POINT (65.247855 24.679705600000023)
922,922,65.247855,24.929705600000023,POINT (65.247855 24.929705600000023)
923,923,65.247855,25.179705600000023,POINT (65.247855 25.179705600000023)
924,924,65.247855,25.429705600000023,POINT (65.247855 25.429705600000023)
925,925,65.247855,25.679705600000023,POINT (65.247855 25.679705600000023)
926,926,65.247855,25.929705600000023,POINT (65.247855 25.929705600000023)
927,927,65.247855,26.179705600000023,POINT (65.247855 26.179705600000023)
928,928,65.247855,26.429705600000023,POINT (65.247855 26.429705600000023)
929,929,65.247855,26.679705600000023,POINT (65.247855 26.679705600000023)
930,930,65.247855,26.929705600000023,POINT (65.247855 26.929705600000023)
931,931,65.247855,27.179705600000023,POINT (65.247855 27.179705600000023)
932,932,65.247855,27.429705600000023,POINT (65.247855 27.429705600000023)
933,933,65.247855,27.679705600000023,POINT (65.247855 27.679705600000023)
934,934,65.247855,27.929705600000023,POINT (65.247855 27.929705600000023)
935,935,65.247855,28.179705600000023,POINT (65.247855 28.179705600000023)
936,936,65.247855,28.429705600000023,POINT (65.247855 28.429705600000023)
937,937,65.247855,28.679705600000023,POINT (65.247855 28.679705600000023)
938,938,65.247855,28.929705600000023,POINT (65.247855 28.929705600000023)
939,939,65.247855,29.179705600000023,POINT (65.247855 29.179705600000023)
940,940,65.247855,29.429705600000023,POINT (65.247855 29.429705600000023)
941,941,65.247855,29.679705600000023,POINT (65.247855 29.679705600000023)
942,942,65.247855,29.929705600000023,POINT (65.247855 29.929705600000023)
943,943,65.247855,30.179705600000023,POINT (65.247855 30.179705600000023)
944,944,65.247855,30.429705600000023,POINT (65.247855 30.429705600000023)
945,945,65.247855,30.679705600000023,POINT (65.247855 30.679705600000023)
946,946,65.247855,30.929705600000023,POINT (65.247855 30.929705600000023)
947,947,65.247855,31.179705600000023,POINT (65.247855 31.179705600000023)
948,948,65.247855,31.429705600000023,POINT (65.247855 31.429705600000023)
949,949,65.247855,31.679705600000023,POINT (65.247855 31.679705600000023)
950,950,65.24785499999999,31.92970560000002,POINT (65.24785499999999 31.92970560000002)
951,951,65.247855,32.17970560000002,POINT (65.247855 32.17970560000002)
952,952,65.247855,32.42970560000002,POINT (65.247855 32.42970560000002)
953,953,65.247855,32.67970560000002,POINT (65.247855 32.67970560000002)
954,954,65.247855,32.92970560000002,POINT (65.247855 32.92970560000002)
955,955,65.247855,33.17970560000002,POINT (65.247855 33.17970560000002)
956,956,65.247855,33.42970560000002,POINT (65.247855 33.42970560000002)
957,957,65.247855,33.67970560000002,POINT (65.247855 33.67970560000002)
958,958,65.247855,33.92970560000002,POINT (65.247855 33.92970560000002)
959,959,65.247855,34.17970560000002,POINT (65.247855 34.17970560000002)
960,960,65.247855,34.42970560000002,POINT (65.247855 34.42970560000002)
961,961,65.247855,34.67970560000002,POINT (65.247855 34.67970560000002)
962,962,65.247855,34.92970560000002,POINT (65.247855 34.92970560000002)
963,963,65.247855,35.17970560000002,POINT (65.247855 35.17970560000002)
964,964,65.247855,35.42970560000002,POINT (65.247855 35.42970560000002)
965,965,65.247855,35.67970560000002,POINT (65.247855 35.67970560000002)
966,966,65.247855,35.92970560000002,POINT (65.247855 35.92970560000002)
967,967,65.247855,36.17970560000002,POINT (65.247855 36.17970560000002)
968,968,65.247855,36.42970560000002,POINT (65.247855 36.42970560000002)
969,969,65.247855,36.67970560000002,POINT (65.247855 36.67970560000002)
970,970,65.247855,36.92970560000002,POINT (65.247855 36.92970560000002)
971,971,65.247855,37.17970560000002,POINT (65.247855 37.17970560000002)
972,972,65.497855,23.929705600000023,POINT (65.497855 23.929705600000023)
973,973,65.497855,24.179705600000023,POINT (65.497855 24.179705600000023)
974,974,65.497855,24.429705600000023,POINT (65.497855 24.429705600000023)
975,975,65.497855,24.679705600000023,POINT (65.497855 24.679705600000023)
976,976,65.497855,24.929705600000023,POINT (65.497855 24.929705600000023)
977,977,65.497855,25.179705600000023,POINT (65.497855 25.179705600000023)
978,978,65.497855,25.429705600000023,POINT (65.497855 25.429705600000023)
979,979,65.497855,25.679705600000023,POINT (65.497855 25.679705600000023)
980,980,65.497855,25.929705600000023,POINT (65.497855 25.929705600000023)
981,981,65.497855,26.179705600000023,POINT (65.497855 26.179705600000023)
982,982,65.497855,26.429705600000023,POINT (65.497855 26.429705600000023)
983,983,65.497855,26.679705600000023,POINT (65.497855 26.679705600000023)
984,984,65.497855,26.929705600000023,POINT (65.497855 26.929705600000023)
985,985,65.497855,27.179705600000023,POINT (65.497855 27.179705600000023)
986,986,65.497855,27.429705600000023,POINT (65.497855 27.429705600000023)
987,987,65.497855,27.679705600000023,POINT (65.497855 27.679705600000023)
988,988,65.497855,27.929705600000023,POINT (65.497855 27.929705600000023)
989,989,65.497855,28.179705600000023,POINT (65.497855 28.179705600000023)
990,990,65.497855,28.429705600000023,POINT (65.497855 28.429705600000023)
991,991,65.497855,28.679705600000023,POINT (65.497855 28.679705600000023)
992,992,65.497855,28.929705600000023,POINT (65.497855 28.929705600000023)
993,993,65.497855,29.179705600000023,POINT (65.497855 29.179705600000023)
994,994,65.497855,29.429705600000023,POINT (65.497855 29.429705600000023)
995,995,65.497855,29.679705600000023,POINT (65.497855 29.679705600000023)
996,996,65.497855,29.929705600000023,POINT (65.497855 29.929705600000023)
997,997,65.497855,30.179705600000023,POINT (65.497855 30.179705600000023)
998,998,65.497855,30.429705600000023,POINT (65.497855 30.429705600000023)
999,999,65.497855,30.679705600000023,POINT (65.497855 30.679705600000023)
1000,1000,65.497855,30.929705600000023,POINT (65.497855 30.929705600000023)
1001,1001,65.497855,31.179705600000023,POINT (65.497855 31.179705600000023)
1002,1002,65.497855,31.429705600000023,POINT (65.497855 31.429705600000023)
1003,1003,65.497855,31.679705600000023,POINT (65.497855 31.679705600000023)
1004,1004,65.49785499999999,31.92970560000002,POINT (65.49785499999999 31.92970560000002)
1005,1005,65.497855,32.17970560000002,POINT (65.497855 32.17970560000002)
1006,1006,65.497855,32.42970560000002,POINT (65.497855 32.42970560000002)
1007,1007,65.497855,32.67970560000002,POINT (65.497855 32.67970560000002)
1008,1008,65.497855,32.92970560000002,POINT (65.497855 32.92970560000002)
1009,1009,65.497855,33.17970560000002,POINT (65.497855 33.17970560000002)
1010,1010,65.497855,33.42970560000002,POINT (65.497855 33.42970560000002)
1011,1011,65.497855,33.67970560000002,POINT (65.497855 33.67970560000002)
1012,1012,65.497855,33.92970560000002,POINT (65.497855 33.92970560000002)
1013,1013,65.497855,34.17970560000002,POINT (65.497855 34.17970560000002)
1014,1014,65.497855,34.42970560000002,POINT (65.497855 34.42970560000002)
1015,1015,65.497855,34.67970560000002,POINT (65.497855 34.67970560000002)
1016,1016,65.497855,34.92970560000002,POINT (65.497855 34.92970560000002)
1017,1017,65.497855,35.17970560000002,POINT (65.497855 35.17970560000002)
1018,1018,65.497855,35.42970560000002,POINT (65.497855 35.42970560000002)
1019,1019,65.497855,35.67970560000002,POINT (65.497855 35.67970560000002)
1020,1020,65.497855,35.92970560000002,POINT (65.497855 35.92970560000002)
1021,1021,65.497855,36.17970560000002,POINT (65.497855 36.17970560000002)
1022,1022,65.497855,36.42970560000002,POINT (65.497855 36.42970560000002)
1023,1023,65.497855,36.67970560000002,POINT (65.497855 36.67970560000002)
1024,1024,65.497855,36.92970560000002,POINT (65.497855 36.92970560000002)
1025,1025,65.497855,37.17970560000002,POINT (65.497855 37.17970560000002)
1026,1026,65.747855,23.929705600000023,POINT (65.747855 23.929705600000023)
1027,1027,65.747855,24.179705600000023,POINT (65.747855 24.179705600000023)
1028,1028,65.747855,24.429705600000023,POINT (65.747855 24.429705600000023)
1029,1029,65.747855,24.679705600000023,POINT (65.747855 24.679705600000023)
1030,1030,65.747855,24.929705600000023,POINT (65.747855 24.929705600000023)
1031,1031,65.747855,25.179705600000023,POINT (65.747855 25.179705600000023)
1032,1032,65.747855,25.429705600000023,POINT (65.747855 25.429705600000023)
1033,1033,65.747855,25.679705600000023,POINT (65.747855 25.679705600000023)
1034,1034,65.747855,25.929705600000023,POINT (65.747855 25.929705600000023)
1035,1035,65.747855,26.179705600000023,POINT (65.747855 26.179705600000023)
1036,1036,65.747855,26.429705600000023,POINT (65.747855 26.429705600000023)
1037,1037,65.747855,26.679705600000023,POINT (65.747855 26.679705600000023)
1038,1038,65.747855,26.929705600000023,POINT (65.747855 26.929705600000023)
1039,1039,65.747855,27.179705600000023,POINT (65.747855 27.179705600000023)
1040,1040,65.747855,27.429705600000023,POINT (65.747855 27.429705600000023)
1041,1041,65.747855,27.679705600000023,POINT (65.747855 27.679705600000023)
1042,1042,65.747855,27.929705600000023,POINT (65.747855 27.929705600000023)
1043,1043,65.747855,28.179705600000023,POINT (65.747855 28.179705600000023)
1044,1044,65.747855,28.429705600000023,POINT (65.747855 28.429705600000023)
1045,1045,65.747855,28.679705600000023,POINT (65.747855 28.679705600000023)
1046,1046,65.747855,28.929705600000023,POINT (65.747855 28.929705600000023)
1047,1047,65.747855,29.179705600000023,POINT (65.747855 29.179705600000023)
1048,1048,65.747855,29.429705600000023,POINT (65.747855 29.429705600000023)
1049,1049,65.747855,29.679705600000023,POINT (65.747855 29.679705600000023)
1050,1050,65.747855,29.929705600000023,POINT (65.747855 29.929705600000023)
1051,1051,65.747855,30.179705600000023,POINT (65.747855 30.179705600000023)
1052,1052,65.747855,30.429705600000023,POINT (65.747855 30.429705600000023)
1053,1053,65.747855,30.679705600000023,POINT (65.747855 30.679705600000023)
1054,1054,65.747855,30.929705600000023,POINT (65.747855 30.929705600000023)
1055,1055,65.747855,31.179705600000023,POINT (65.747855 31.179705600000023)
1056,1056,65.747855,31.429705600000023,POINT (65.747855 31.429705600000023)
1057,1057,65.747855,31.679705600000023,POINT (65.747855 31.679705600000023)
1058,1058,65.747855,31.92970560000002,POINT (65.747855 31.92970560000002)
1059,1059,65.747855,32.17970560000002,POINT (65.747855 32.17970560000002)
1060,1060,65.747855,32.42970560000002,POINT (65.747855 32.42970560000002)
1061,1061,65.747855,32.67970560000002,POINT (65.747855 32.67970560000002)
1062,1062,65.747855,32.92970560000002,POINT (65.747855 32.92970560000002)
1063,1063,65.747855,33.17970560000002,POINT (65.747855 33.17970560000002)
1064,1064,65.747855,33.42970560000002,POINT (65.747855 33.42970560000002)
1065,1065,65.747855,33.67970560000002,POINT (65.747855 33.67970560000002)
1066,1066,65.747855,33.92970560000002,POINT (65.747855 33.92970560000002)
1067,1067,65.747855,34.17970560000002,POINT (65.747855 34.17970560000002)
1068,1068,65.747855,34.42970560000002,POINT (65.747855 34.42970560000002)
1069,1069,65.747855,34.67970560000002,POINT (65.747855 34.67970560000002)
1070,1070,65.747855,34.92970560000002,POINT (65.747855 34.92970560000002)
1071,1071,65.747855,35.17970560000002,POINT (65.747855 35.17970560000002)
1072,1072,65.747855,35.42970560000002,POINT (65.747855 35.42970560000002)
1073,1073,65.747855,35.67970560000002,POINT (65.747855 35.67970560000002)
1074,1074,65.747855,35.92970560000002,POINT (65.747855 35.92970560000002)
1075,1075,65.747855,36.17970560000002,POINT (65.747855 36.17970560000002)
1076,1076,65.747855,36.42970560000002,POINT (65.747855 36.42970560000002)
1077,1077,65.747855,36.67970560000002,POINT (65.747855 36.67970560000002)
1078,1078,65.747855,36.92970560000002,POINT (65.747855 36.92970560000002)
1079,1079,65.747855,37.17970560000002,POINT (65.747855 37.17970560000002)
1080,1080,65.997855,23.929705600000023,POINT (65.997855 23.929705600000023)
1081,1081,65.997855,24.179705600000023,POINT (65.997855 24.179705600000023)
1082,1082,65.997855,24.429705600000023,POINT (65.997855 24.429705600000023)
1083,1083,65.997855,24.679705600000023,POINT (65.997855 24.679705600000023)
1084,1084,65.997855,24.929705600000023,POINT (65.997855 24.929705600000023)
1085,1085,65.997855,25.179705600000023,POINT (65.997855 25.179705600000023)
1086,1086,65.997855,25.429705600000023,POINT (65.997855 25.429705600000023)
1087,1087,65.997855,25.679705600000023,POINT (65.997855 25.679705600000023)
1088,1088,65.997855,25.929705600000023,POINT (65.997855 25.929705600000023)
1089,1089,65.997855,26.179705600000023,POINT (65.997855 26.179705600000023)
1090,1090,65.997855,26.429705600000023,POINT (65.997855 26.429705600000023)
1091,1091,65.997855,26.679705600000023,POINT (65.997855 26.679705600000023)
1092,1092,65.997855,26.929705600000023,POINT (65.997855 26.929705600000023)
1093,1093,65.997855,27.179705600000023,POINT (65.997855 27.179705600000023)
1094,1094,65.997855,27.429705600000023,POINT (65.997855 27.429705600000023)
1095,1095,65.997855,27.679705600000023,POINT (65.997855 27.679705600000023)
1096,1096,65.997855,27.929705600000023,POINT (65.997855 27.929705600000023)
1097,1097,65.997855,28.179705600000023,POINT (65.997855 28.179705600000023)
1098,1098,65.997855,28.429705600000023,POINT (65.997855 28.429705600000023)
1099,1099,65.997855,28.679705600000023,POINT (65.997855 28.679705600000023)
1100,1100,65.997855,28.929705600000023,POINT (65.997855 28.929705600000023)
1101,1101,65.997855,29.179705600000023,POINT (65.997855 29.179705600000023)
1102,1102,65.997855,29.429705600000023,POINT (65.997855 29.429705600000023)
1103,1103,65.997855,29.679705600000023,POINT (65.997855 29.679705600000023)
1104,1104,65.997855,29.929705600000023,POINT (65.997855 29.929705600000023)
1105,1105,65.997855,30.179705600000023,POINT (65.997855 30.179705600000023)
1106,1106,65.997855,30.429705600000023,POINT (65.997855 30.429705600000023)
1107,1107,65.997855,30.679705600000023,POINT (65.997855 30.679705600000023)
1108,1108,65.997855,30.929705600000023,POINT (65.997855 30.929705600000023)
1109,1109,65.997855,31.179705600000023,POINT (65.997855 31.179705600000023)
1110,1110,65.997855,31.429705600000023,POINT (65.997855 31.429705600000023)
1111,1111,65.997855,31.679705600000023,POINT (65.997855 31.679705600000023)
1112,1112,65.997855,31.92970560000002,POINT (65.997855 31.92970560000002)
1113,1113,65.997855,32.17970560000002,POINT (65.997855 32.17970560000002)
1114,1114,65.997855,32.42970560000002,POINT (65.997855 32.42970560000002)
1115,1115,65.997855,32.67970560000002,POINT (65.997855 32.67970560000002)
1116,1116,65.997855,32.92970560000002,POINT (65.997855 32.92970560000002)
1117,1117,65.997855,33.17970560000002,POINT (65.997855 33.17970560000002)
1118,1118,65.997855,33.42970560000002,POINT (65.997855 33.42970560000002)
1119,1119,65.997855,33.67970560000002,POINT (65.997855 33.67970560000002)
1120,1120,65.997855,33.92970560000002,POINT (65.997855 33.92970560000002)
1121,1121,65.997855,34.17970560000002,POINT (65.997855 34.17970560000002)
1122,1122,65.997855,34.42970560000002,POINT (65.997855 34.42970560000002)
1123,1123,65.997855,34.67970560000002,POINT (65.997855 34.67970560000002)
1124,1124,65.997855,34.92970560000002,POINT (65.997855 34.92970560000002)
1125,1125,65.997855,35.17970560000002,POINT (65.997855 35.17970560000002)
1126,1126,65.997855,35.42970560000002,POINT (65.997855 35.42970560000002)
1127,1127,65.997855,35.67970560000002,POINT (65.997855 35.67970560000002)
1128,1128,65.997855,35.92970560000002,POINT (65.997855 35.92970560000002)
1129,1129,65.997855,36.17970560000002,POINT (65.997855 36.17970560000002)
1130,1130,65.997855,36.42970560000002,POINT (65.997855 36.42970560000002)
1131,1131,65.997855,36.67970560000002,POINT (65.997855 36.67970560000002)
1132,1132,65.997855,36.92970560000002,POINT (65.997855 36.92970560000002)
1133,1133,65.997855,37.17970560000002,POINT (65.997855 37.17970560000002)
1134,1134,66.247855,23.929705600000023,POINT (66.247855 23.929705600000023)
1135,1135,66.247855,24.179705600000023,POINT (66.247855 24.179705600000023)
1136,1136,66.247855,24.429705600000023,POINT (66.247855 24.429705600000023)
1137,1137,66.247855,24.679705600000023,POINT (66.247855 24.679705600000023)
1138,1138,66.247855,24.929705600000023,POINT (66.247855 24.929705600000023)
1139,1139,66.247855,25.179705600000023,POINT (66.247855 25.179705600000023)
1140,1140,66.247855,25.429705600000023,POINT (66.247855 25.429705600000023)
1141,1141,66.247855,25.679705600000023,POINT (66.247855 25.679705600000023)
1142,1142,66.247855,25.929705600000023,POINT (66.247855 25.929705600000023)
1143,1143,66.247855,26.179705600000023,POINT (66.247855 26.179705600000023)
1144,1144,66.247855,26.429705600000023,POINT (66.247855 26.429705600000023)
1145,1145,66.247855,26.679705600000023,POINT (66.247855 26.679705600000023)
1146,1146,66.247855,26.929705600000023,POINT (66.247855 26.929705600000023)
1147,1147,66.247855,27.179705600000023,POINT (66.247855 27.179705600000023)
1148,1148,66.247855,27.429705600000023,POINT (66.247855 27.429705600000023)
1149,1149,66.247855,27.679705600000023,POINT (66.247855 27.679705600000023)
1150,1150,66.247855,27.929705600000023,POINT (66.247855 27.929705600000023)
1151,1151,66.247855,28.179705600000023,POINT (66.247855 28.179705600000023)
1152,1152,66.247855,28.429705600000023,POINT (66.247855 28.429705600000023)
1153,1153,66.247855,28.679705600000023,POINT (66.247855 28.679705600000023)
1154,1154,66.247855,28.929705600000023,POINT (66.247855 28.929705600000023)
1155,1155,66.247855,29.179705600000023,POINT (66.247855 29.179705600000023)
1156,1156,66.247855,29.429705600000023,POINT (66.247855 29.429705600000023)
1157,1157,66.247855,29.679705600000023,POINT (66.247855 29.679705600000023)
1158,1158,66.247855,29.929705600000023,POINT (66.247855 29.929705600000023)
1159,1159,66.247855,30.179705600000023,POINT (66.247855 30.179705600000023)
1160,1160,66.247855,30.429705600000023,POINT (66.247855 30.429705600000023)
1161,1161,66.247855,30.679705600000023,POINT (66.247855 30.679705600000023)
1162,1162,66.247855,30.929705600000023,POINT (66.247855 30.929705600000023)
1163,1163,66.247855,31.179705600000023,POINT (66.247855 31.179705600000023)
1164,1164,66.247855,31.429705600000023,POINT (66.247855 31.429705600000023)
1165,1165,66.247855,31.679705600000023,POINT (66.247855 31.679705600000023)
1166,1166,66.247855,31.92970560000002,POINT (66.247855 31.92970560000002)
1167,1167,66.247855,32.17970560000002,POINT (66.247855 32.17970560000002)
1168,1168,66.247855,32.42970560000002,POINT (66.247855 32.42970560000002)
1169,1169,66.247855,32.67970560000002,POINT (66.247855 32.67970560000002)
1170,1170,66.247855,32.92970560000002,POINT (66.247855 32.92970560000002)
1171,1171,66.247855,33.17970560000002,POINT (66.247855 33.17970560000002)
1172,1172,66.247855,33.42970560000002,POINT (66.247855 33.42970560000002)
1173,1173,66.247855,33.67970560000002,POINT (66.247855 33.67970560000002)
1174,1174,66.247855,33.92970560000002,POINT (66.247855 33.92970560000002)
